fire_id,date,time_jst,time_server,pattern,direction,entry_price,h1_atr16,h1_atr32,h1_atr_median,h1_atr_ratio,atr_zone,h1_pair,h1_pair_state,h1_pattern,h1_vel3,h1_accel,h1_adx32,h1_adx_zone,h1_di_plus,h1_di_minus,h1_di_spread,h1_ma,h1_ma_dist,h4_atr8,h4_atr46,h4_pair,h4_pair_state,h4_adx46,h4_adx_zone,h4_di_plus,h4_di_minus,h4_di_spread,h4_cross_bars,h4_cross_dir,d1_atr22,d1_atr42,d1_adx22,d1_di_plus,d1_di_minus,d1_di_dir,cross_dir,d1_cross_bars,f1_none_sell,f2_patb_midh_sell,f3_patd_pd_buy,f4_patc_up_none_midh,f5_patb_up_bu_midh,f6_patc_up_pd_midh,f7_tight_sell,f8_patc_none_sell,f9_pata_weakup_sell,pass_all,mfe_12h,mae_12h,mfe_24h,mae_24h,mfe_36h,mae_36h,mfe_48h,mae_48h,mfe_bar_idx_48h,mae_bar_idx_48h,bars_traced
48,2025-03-29,2025-03-29 01:00,2025-03-28 19:00,PatA,BUY,3077.400,9.691,8.970,7.455,1.2999,NORMAL,1.0803,EXPAND,RISING_DECEL,8.12,-22.17,34.54,HIGH,21.65,12.01,9.64,3065.315,1.347,16.944,14.064,1.2048,EXPAND,27.04,MID,24.67,8.81,15.87,4,UP,37.017,39.354,44.65,31.87,7.29,UP,PD,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,50.460,3.930,50.460,3.930,71.530,3.930,71.530,3.930,34,1,48
49,2025-04-02,2025-04-02 02:00,2025-04-01 20:00,PatB,BUY,3113.630,10.447,9.746,7.660,1.3639,NORMAL,1.0720,EXPAND,RISING_DECEL,12.66,-1.13,27.65,MID,15.47,18.57,-3.10,3121.067,-0.763,19.069,15.763,1.2097,EXPAND,37.28,HIGH,23.23,9.77,13.46,17,UP,36.742,40.144,48.92,36.75,6.07,UP,PD,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22.000,5.820,22.000,5.820,54.640,8.280,54.640,59.430,28,42,48
50,2025-04-03,2025-04-03 00:00,2025-04-02 18:00,PatA,BUY,3125.970,10.547,9.771,7.660,1.3769,NORMAL,1.0794,EXPAND,RISING_DECEL,8.87,-7.36,12.93,LOW,18.79,15.89,2.90,3121.994,0.407,20.163,16.173,1.2466,EXPAND,38.48,HIGH,22.27,8.77,13.50,-1,NONE,36.699,39.672,50.89,33.55,5.55,UP,PD,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.300,20.620,42.300,71.770,42.300,71.770,42.300,110.200,7,48,48
51,2025-04-14,2025-04-14 21:00,2025-04-14 15:00,PatE,BUY,3206.560,14.264,16.082,8.023,1.7779,HIGH,0.8870,CONTRACT,EXPANDING,15.05,24.09,28.95,MID,14.52,20.00,-5.48,3213.793,-0.450,27.466,36.718,0.7480,CONTRACT,24.40,MID,22.22,13.16,9.06,6,DOWN,55.656,49.000,46.97,33.33,9.65,UP,BU,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19.300,12.870,25.940,12.870,68.760,12.870,112.920,12.870,48,1,48
52,2025-04-16,2025-04-16 14:00,2025-04-16 08:00,PatA,BUY,3289.620,11.162,9.401,8.123,1.3743,NORMAL,1.1873,EXPAND,RISING_DECEL,9.60,-2.73,29.27,MID,29.87,6.95,22.92,3240.605,5.214,23.236,31.460,0.7386,CONTRACT,26.55,MID,28.02,10.30,17.71,17,DOWN,59.794,50.107,49.06,36.19,8.05,UP,BU,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.280,3.630,68.010,3.630,68.010,5.640,106.400,5.640,48,32,48
53,2025-05-03,2025-05-03 01:00,2025-05-02 19:00,PatC,SELL,3224.890,13.526,13.972,10.208,1.3250,NORMAL,0.9680,NEUTRAL,EXPANDING,19.66,11.01,20.93,MID,15.69,18.53,-2.83,3248.059,-1.658,26.761,31.403,0.8522,CONTRACT,15.62,LOW,18.43,22.91,-4.48,-1,NONE,84.802,61.630,40.01,18.88,17.79,UP,BU,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.470,47.500,1.470,103.800,1.470,161.940,1.470,192.830,1,47,48
54,2025-05-08,2025-05-08 14:00,2025-05-08 08:00,PatB,BUY,3355.180,15.581,17.908,12.112,1.2864,NORMAL,0.8701,CONTRACT,RISING_DECEL,7.73,-0.02,27.73,MID,20.21,20.84,-0.63,3380.784,-1.430,32.016,29.056,1.1019,EXPAND,22.06,MID,25.63,17.17,8.46,13,UP,86.756,68.123,35.34,24.30,17.29,UP,BU,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14.140,57.510,14.140,80.600,14.140,80.600,14.140,139.110,8,48,48
55,2025-05-12,2025-05-12 11:00,2025-05-12 05:00,PatB,BUY,3272.030,15.591,15.555,12.911,1.2076,NORMAL,1.0023,NEUTRAL,RISING_DECEL,12.23,-8.87,15.20,LOW,11.75,20.67,-8.92,3318.229,-2.970,29.813,30.948,0.9633,NEUTRAL,17.57,LOW,21.39,20.94,0.45,2,DOWN,87.324,70.837,30.54,20.26,20.91,DN,BU,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12.550,64.370,12.550,64.370,12.550,64.370,12.550,64.370,1,8,48
56,2025-05-12,2025-05-12 12:00,2025-05-12 06:00,PatB,BUY,3283.340,15.988,15.577,12.944,1.2351,NORMAL,1.0263,NEUTRAL,RISING_DECEL,11.05,-24.64,15.44,LOW,13.14,19.42,-6.28,3316.114,-2.104,29.813,30.948,0.9633,NEUTRAL,17.57,LOW,21.39,20.94,0.45,2,DOWN,87.324,70.837,30.54,20.26,20.91,DN,BU,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.200,75.680,0.200,75.680,0.200,75.680,0.200,75.680,1,7,48
57,2025-05-15,2025-05-15 00:00,2025-05-14 18:00,PatA,SELL,3182.500,13.996,11.952,13.444,1.0411,NORMAL,1.1710,EXPAND,RISING_DECEL,14.84,-14.72,20.92,MID,9.79,23.16,-13.37,3228.560,-3.854,26.730,31.291,0.8542,CONTRACT,12.81,LOW,16.02,24.38,-8.37,8,DOWN,85.685,72.169,26.75,16.89,22.10,DN,BU,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,47.080,10.110,61.830,40.120,61.830,69.540,61.830,69.540,14,29,48
58,2025-05-15,2025-05-15 12:00,2025-05-15 06:00,PatC,SELL,3150.390,14.869,12.023,13.526,1.0993,NORMAL,1.2366,EXPAND,EXPANDING,13.24,20.10,31.79,HIGH,9.13,25.61,-16.48,3201.470,-4.248,29.806,31.198,0.9554,NEUTRAL,14.30,LOW,14.06,25.47,-11.41,11,DOWN,88.772,74.557,26.25,15.42,23.61,DN,BU,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,29.720,69.650,29.720,101.650,29.720,101.650,29.720,101.650,3,18,48
59,2025-05-15,2025-05-15 17:00,2025-05-15 11:00,PatC,SELL,3162.450,15.649,14.822,13.563,1.1538,NORMAL,1.0557,EXPAND,EXPANDING,15.53,23.74,36.58,HIGH,11.38,25.38,-14.00,3186.337,-1.612,33.168,31.640,1.0483,NEUTRAL,15.03,LOW,13.46,25.83,-12.37,0,UP,88.772,74.557,26.25,15.42,23.61,DN,BU,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.260,78.080,3.260,89.590,8.290,89.590,8.290,89.590,26,13,48
60,2025-05-16,2025-05-16 20:00,2025-05-16 14:00,PatC,SELL,3163.120,16.181,15.741,13.676,1.1832,NORMAL,1.0280,NEUTRAL,EXPANDING,24.18,25.10,25.97,MID,22.09,25.40,-3.32,3204.788,-2.647,36.029,32.295,1.1156,EXPAND,13.13,LOW,20.46,25.92,-5.47,2,UP,92.152,75.960,25.50,15.10,21.55,DN,BU,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.360,86.590,8.360,86.590,8.360,86.590,8.360,98.670,1,48,48
61,2025-05-16,2025-05-16 21:00,2025-05-16 15:00,PatC,SELL,3177.590,17.234,16.319,13.703,1.2577,NORMAL,1.0561,EXPAND,EXPANDING,30.78,32.30,24.73,MID,21.38,23.86,-2.48,3203.139,-1.566,36.029,32.295,1.1156,EXPAND,13.13,LOW,20.46,25.92,-5.47,2,UP,92.152,75.960,25.50,15.10,21.55,DN,BU,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11.710,72.120,11.710,72.120,11.710,72.120,11.710,108.150,2,48,48
62,2025-05-16,2025-05-16 22:00,2025-05-16 16:00,PatC,SELL,3180.690,17.712,16.322,13.708,1.2921,NORMAL,1.0851,EXPAND,EXPANDING,18.03,3.76,23.33,MID,21.71,22.42,-0.71,3201.779,-1.292,33.564,31.135,1.0780,EXPAND,13.07,LOW,19.59,24.82,-5.23,3,UP,92.152,75.960,25.50,15.10,21.55,DN,BU,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14.810,69.020,14.810,69.020,14.810,69.020,14.810,105.050,1,47,48
63,2025-05-16,2025-05-16 23:00,2025-05-16 17:00,PatA,SELL,3173.200,18.154,16.404,13.712,1.3239,NORMAL,1.1066,EXPAND,RISING_DECEL,12.19,-11.99,22.14,MID,20.39,22.00,-1.61,3200.047,-1.637,33.564,31.135,1.0780,EXPAND,13.07,LOW,19.59,24.82,-5.23,3,UP,92.152,75.960,25.50,15.10,21.55,DN,BU,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.530,76.510,0.530,76.510,0.530,76.510,0.530,112.540,1,46,48
64,2025-05-19,2025-05-19 08:00,2025-05-19 02:00,PatC,BUY,3234.820,17.826,15.604,13.817,1.2901,NORMAL,1.1424,EXPAND,EXPANDING,12.43,23.55,20.91,MID,29.17,13.34,15.83,3202.015,2.102,33.816,31.511,1.0732,EXPAND,12.34,LOW,24.86,22.75,2.11,5,UP,89.089,76.362,24.81,13.79,19.68,DN,BU,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14.890,28.250,14.890,28.250,15.840,30.270,79.760,30.270,48,27,48
65,2025-05-19,2025-05-19 09:00,2025-05-19 03:00,PatC,BUY,3246.320,18.052,15.592,13.827,1.3056,NORMAL,1.1578,EXPAND,EXPANDING,11.85,14.29,22.06,MID,29.07,12.53,16.54,3204.700,2.669,33.816,31.511,1.0732,EXPAND,12.34,LOW,24.86,22.75,2.11,5,UP,89.089,76.362,24.81,13.79,19.68,DN,BU,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.100,39.750,2.100,39.750,15.470,41.770,68.260,41.770,47,26,48
66,2025-05-21,2025-05-21 01:00,2025-05-20 19:00,PatA,BUY,3278.710,13.164,11.897,13.964,0.9427,NORMAL,1.1065,EXPAND,RISING_DECEL,9.16,-10.47,21.26,MID,26.50,11.84,14.66,3236.404,3.556,25.134,30.049,0.8364,CONTRACT,9.65,LOW,22.89,19.89,3.01,5,DOWN,89.881,77.775,22.90,16.97,17.97,DN,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40.830,0.420,41.810,0.420,66.660,0.420,66.660,0.420,33,1,48
67,2025-05-23,2025-05-23 01:00,2025-05-22 19:00,PatB,BUY,3301.550,16.181,13.171,13.996,1.1561,NORMAL,1.2286,EXPAND,RISING_DECEL,16.15,-14.96,30.08,HIGH,14.78,19.40,-4.62,3306.487,-0.375,25.575,28.320,0.9031,CONTRACT,13.65,LOW,23.17,17.99,5.19,17,DOWN,83.924,78.413,22.02,22.71,14.98,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.020,14.460,64.330,14.460,64.330,14.460,64.330,14.460,24,7,48
68,2025-05-27,2025-05-27 11:00,2025-05-27 05:00,PatE,BUY,3342.930,6.970,8.059,14.187,0.4913,LOW,0.8648,CONTRACT,RISING_ACCEL,7.46,16.20,13.99,LOW,15.70,16.58,-0.87,3339.010,0.486,15.130,24.920,0.6071,CONTRACT,16.65,LOW,23.95,18.12,5.83,-1,NONE,77.834,80.484,21.25,19.18,16.57,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.320,57.840,4.320,57.840,4.320,57.840,4.320,97.490,1,45,48
69,2025-05-27,2025-05-27 18:00,2025-05-27 12:00,PatB,BUY,3296.070,10.272,9.456,14.187,0.7240,NORMAL,1.0863,EXPAND,RISING_DECEL,19.66,-5.90,18.20,LOW,12.03,25.34,-13.32,3329.253,-3.509,16.931,24.925,0.6793,CONTRACT,15.45,LOW,21.96,21.42,0.54,-1,NONE,77.834,80.484,21.25,19.18,16.57,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11.810,10.980,29.310,10.980,29.310,45.950,29.310,50.630,23,38,48
70,2025-05-27,2025-05-27 19:00,2025-05-27 13:00,PatB,BUY,3293.170,10.659,9.449,14.187,0.7513,NORMAL,1.1280,EXPAND,RISING_DECEL,14.72,-23.34,19.53,LOW,11.30,26.51,-15.21,3327.066,-3.587,16.931,24.925,0.6793,CONTRACT,15.45,LOW,21.96,21.42,0.54,-1,NONE,77.834,80.484,21.25,19.18,16.57,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17.600,8.080,32.210,8.080,32.210,43.050,32.210,47.730,22,37,48
71,2025-05-27,2025-05-27 20:00,2025-05-27 14:00,PatB,BUY,3288.340,10.916,9.306,14.187,0.7694,NORMAL,1.1730,EXPAND,RISING_DECEL,12.37,-17.85,20.95,MID,10.61,26.59,-15.98,3324.719,-3.909,16.931,24.925,0.6793,CONTRACT,15.45,LOW,21.96,21.42,0.54,-1,NONE,77.834,80.484,21.25,19.18,16.57,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27.380,3.250,37.040,3.250,37.040,42.900,37.040,42.900,21,36,48
72,2025-05-27,2025-05-27 21:00,2025-05-27 15:00,PatB,BUY,3293.630,11.371,9.239,14.187,0.8015,NORMAL,1.2307,EXPAND,RISING_DECEL,10.70,-8.96,22.29,MID,9.97,24.98,-15.01,3322.835,-3.161,16.931,24.925,0.6793,CONTRACT,15.45,LOW,21.96,21.42,0.54,-1,NONE,77.834,80.484,21.25,19.18,16.57,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22.090,8.540,31.750,8.540,31.750,48.190,31.750,48.190,20,35,48
73,2025-05-27,2025-05-27 22:00,2025-05-27 16:00,PatA,SELL,3295.070,12.018,9.208,14.187,0.8471,NORMAL,1.3052,EXPAND,RISING_DECEL,12.75,-1.96,22.73,MID,12.73,23.47,-10.74,3321.152,-2.833,16.800,24.916,0.6743,CONTRACT,14.80,LOW,21.02,21.07,-0.04,-1,NONE,77.834,80.484,21.25,19.18,16.57,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9.980,20.650,9.980,30.310,49.630,30.310,49.630,30.310,34,19,48
74,2025-05-28,2025-05-28 01:00,2025-05-27 19:00,PatA,SELL,3297.670,13.142,9.814,14.187,0.9263,NORMAL,1.3391,EXPAND,RISING_DECEL,9.35,-3.40,24.71,MID,10.55,21.55,-11.00,3317.005,-1.970,16.800,24.916,0.6743,CONTRACT,14.80,LOW,21.02,21.07,-0.04,-1,NONE,77.834,80.484,21.25,19.18,16.57,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6.100,18.050,9.190,27.710,52.230,27.710,52.230,33.340,31,46,48
75,2025-05-29,2025-05-29 11:00,2025-05-29 05:00,PatA,SELL,3270.030,13.878,11.470,14.187,0.9782,NORMAL,1.2099,EXPAND,RISING_DECEL,10.45,-15.41,19.96,LOW,15.14,25.83,-10.69,3295.865,-2.252,27.682,23.104,1.1982,EXPAND,12.02,LOW,17.94,22.09,-4.15,1,UP,77.850,81.682,18.52,15.99,18.36,DN,PD,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.000,51.800,4.000,60.980,4.000,60.980,4.000,60.980,3,14,48
76,2025-05-29,2025-05-29 12:00,2025-05-29 06:00,PatA,SELL,3274.470,13.829,11.613,14.187,0.9748,NORMAL,1.1909,EXPAND,RISING_DECEL,9.92,-4.80,19.88,LOW,16.63,24.26,-7.64,3294.568,-1.731,27.682,23.104,1.1982,EXPAND,12.02,LOW,17.94,22.09,-4.15,1,UP,77.850,81.682,18.52,15.99,18.36,DN,PD,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.440,47.360,8.440,56.540,8.440,56.540,8.440,56.540,2,13,48
77,2025-05-31,2025-05-31 01:00,2025-05-30 19:00,PatB,SELL,3293.170,13.954,11.994,14.209,0.9821,NORMAL,1.1634,EXPAND,RISING_DECEL,11.64,-20.40,10.12,LOW,16.09,13.85,2.24,3297.694,-0.377,24.907,23.281,1.0699,EXPAND,10.19,LOW,17.14,21.81,-4.66,10,UP,77.392,81.754,17.51,14.60,16.76,DN,PD,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.430,32.490,4.430,86.110,4.430,98.880,4.430,98.880,4,29,48
78,2025-06-02,2025-06-02 22:00,2025-06-02 16:00,PatD,BUY,3370.760,12.554,12.379,14.209,0.8835,NORMAL,1.0141,NEUTRAL,EXPANDING,21.08,28.09,23.04,MID,28.16,10.07,18.09,3322.892,3.867,25.638,23.522,1.0899,EXPAND,9.83,LOW,23.09,16.80,6.29,2,UP,77.636,83.061,16.91,18.91,15.30,UP,PD,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.290,7.580,21.290,37.730,21.290,37.730,21.290,37.730,9,24,48
79,2025-06-02,2025-06-02 23:00,2025-06-02 17:00,PatD,BUY,3375.920,11.643,12.269,14.209,0.8194,NORMAL,0.9490,CONTRACT,RISING_ACCEL,5.91,1.20,24.64,MID,27.94,9.46,18.48,3326.105,4.060,25.638,23.522,1.0899,EXPAND,9.83,LOW,23.09,16.80,6.29,2,UP,77.636,83.061,16.91,18.91,15.30,UP,PD,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.130,16.350,16.130,42.890,16.130,42.890,16.130,42.890,8,23,48
80,2025-06-03,2025-06-03 00:00,2025-06-02 18:00,PatD,BUY,3374.170,11.740,12.117,14.209,0.8263,NORMAL,0.9688,NEUTRAL,RISING_DECEL,3.18,-7.75,26.14,MID,26.25,8.89,17.36,3329.018,3.726,25.638,23.522,1.0899,EXPAND,9.83,LOW,23.09,16.80,6.29,2,UP,77.636,83.061,16.91,18.91,15.30,UP,PD,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.880,15.060,17.880,41.140,17.880,41.140,17.880,41.140,7,22,48
81,2025-06-03,2025-06-03 11:00,2025-06-03 05:00,PatD,BUY,3368.600,10.623,10.440,14.132,0.7517,NORMAL,1.0175,NEUTRAL,RISING_ACCEL,7.01,18.01,36.53,HIGH,23.85,12.97,10.88,3351.805,1.609,23.331,22.721,1.0268,NEUTRAL,10.83,LOW,23.45,18.05,5.41,0,UP,78.210,81.750,16.68,18.63,13.97,UP,PD,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.950,35.570,3.910,35.570,16.020,35.570,16.020,35.570,35,12,48
82,2025-06-03,2025-06-03 12:00,2025-06-03 06:00,PatD,BUY,3360.960,10.815,10.592,14.116,0.7662,NORMAL,1.0211,NEUTRAL,RISING_ACCEL,9.58,18.58,35.49,HIGH,22.40,15.10,7.30,3352.360,0.812,23.331,22.721,1.0268,NEUTRAL,10.83,LOW,23.45,18.05,5.41,0,UP,78.210,81.750,16.68,18.63,13.97,UP,PD,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.750,27.930,11.550,27.930,23.660,27.930,23.660,27.930,34,11,48
83,2025-06-04,2025-06-04 13:00,2025-06-04 07:00,PatB,BUY,3354.660,10.206,9.638,13.893,0.7347,NORMAL,1.0589,EXPAND,RISING_DECEL,6.08,-2.83,16.41,LOW,17.15,17.83,-0.68,3355.707,-0.109,18.023,21.670,0.8317,CONTRACT,9.44,LOW,21.96,18.09,3.87,5,DOWN,75.531,79.852,16.47,17.01,12.76,UP,PD,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,29.960,11.000,29.960,11.000,48.590,15.280,48.590,15.280,30,34,48
84,2025-06-05,2025-06-05 01:00,2025-06-04 19:00,PatA,BUY,3374.740,12.700,10.515,13.832,0.9181,NORMAL,1.2078,EXPAND,RISING_DECEL,14.84,-2.44,11.41,LOW,18.26,15.45,2.81,3358.666,1.529,20.349,21.835,0.9319,CONTRACT,9.52,LOW,21.74,16.69,5.05,8,DOWN,75.531,79.852,16.47,17.01,12.76,UP,PD,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9.370,13.640,28.510,35.360,28.510,35.360,28.510,61.150,18,48,48
85,2025-06-06,2025-06-06 02:00,2025-06-05 20:00,PatB,BUY,3353.820,13.192,11.759,13.626,0.9682,NORMAL,1.1219,EXPAND,RISING_DECEL,14.38,-18.53,12.22,LOW,18.11,18.80,-0.69,3368.590,-1.256,22.821,23.009,0.9918,NEUTRAL,9.56,LOW,19.54,17.14,2.41,0,DOWN,73.365,79.017,16.92,18.07,11.65,UP,PD,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21.670,3.430,21.670,40.230,21.670,60.430,21.670,60.430,11,31,48
86,2025-06-12,2025-06-12 00:00,2025-06-11 18:00,PatA,BUY,3333.120,11.457,10.355,13.131,0.8725,NORMAL,1.1064,EXPAND,RISING_DECEL,9.98,-8.74,10.22,LOW,17.84,15.19,2.65,3332.361,0.073,20.347,20.928,0.9722,NEUTRAL,7.07,LOW,19.53,16.62,2.91,0,DOWN,64.803,75.522,13.57,16.61,13.43,UP,PD,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,44.570,13.840,65.710,13.840,111.250,13.840,113.580,13.840,44,2,48
87,2025-06-13,2025-06-13 21:00,2025-06-13 15:00,PatC,BUY,3436.400,14.011,13.519,13.115,1.0683,NORMAL,1.0363,NEUTRAL,EXPANDING,13.76,15.22,26.15,MID,25.87,13.74,12.13,3400.555,2.651,27.862,22.332,1.2476,EXPAND,13.69,LOW,26.78,13.47,13.31,10,UP,64.282,76.757,16.67,25.09,11.20,UP,PD,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15.920,17.290,15.920,53.730,15.920,53.730,15.920,70.300,9,48,48
88,2025-06-13,2025-06-13 22:00,2025-06-13 16:00,PatC,BUY,3436.810,14.555,13.782,13.120,1.1094,NORMAL,1.0561,EXPAND,EXPANDING,12.87,10.13,26.84,MID,28.40,12.91,15.49,3402.752,2.471,26.650,22.672,1.1754,EXPAND,14.61,LOW,26.98,12.90,14.08,11,UP,64.282,76.757,16.67,25.09,11.20,UP,PD,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15.510,17.700,15.510,54.140,15.510,62.990,15.510,70.710,8,47,48
89,2025-06-13,2025-06-13 23:00,2025-06-13 17:00,PatC,BUY,3427.840,15.141,14.035,13.129,1.1533,NORMAL,1.0788,EXPAND,EXPANDING,14.06,7.94,26.73,MID,26.68,15.99,10.68,3404.272,1.679,26.650,22.672,1.1754,EXPAND,14.61,LOW,26.98,12.90,14.08,11,UP,64.282,76.757,16.67,25.09,11.20,UP,PD,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24.480,8.730,24.480,45.170,24.480,54.020,24.480,61.740,7,46,48
90,2025-06-19,2025-06-19 04:00,2025-06-18 22:00,PatB,BUY,3366.690,10.229,10.243,12.757,0.8018,NORMAL,0.9986,NEUTRAL,RISING_DECEL,5.74,-5.26,10.27,LOW,19.14,29.54,-10.40,3386.253,-1.910,21.761,22.124,0.9836,NEUTRAL,14.13,LOW,16.09,15.00,1.09,5,DOWN,58.841,73.269,19.27,19.68,12.91,UP,PD,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21.270,19.230,21.270,19.230,21.270,26.410,31.280,26.410,46,31,48
91,2025-06-23,2025-06-23 11:00,2025-06-23 05:00,PatA,SELL,3361.450,10.773,9.850,12.389,0.8695,NORMAL,1.0937,EXPAND,RISING_DECEL,8.36,-4.30,16.90,LOW,15.55,22.17,-6.62,3364.507,-0.310,20.212,21.739,0.9298,CONTRACT,10.52,LOW,16.19,16.97,-0.79,10,DOWN,55.607,68.182,16.79,18.99,14.19,UP,PD,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14.560,26.240,28.340,31.910,66.180,31.910,66.180,31.910,34,14,48
92,2025-06-23,2025-06-23 12:00,2025-06-23 06:00,PatA,SELL,3363.300,10.963,9.730,12.362,0.8868,NORMAL,1.1266,EXPAND,RISING_DECEL,8.20,-6.97,16.65,LOW,16.13,20.82,-4.69,3364.434,-0.117,20.212,21.739,0.9298,CONTRACT,10.52,LOW,16.19,16.97,-0.79,10,DOWN,55.607,68.182,16.79,18.99,14.19,UP,PD,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,16.410,26.460,30.190,30.060,68.030,30.060,68.030,30.060,33,13,48
93,2025-06-24,2025-06-24 22:00,2025-06-24 16:00,PatC,SELL,3302.040,13.837,12.858,12.194,1.1347,NORMAL,1.0762,EXPAND,EXPANDING,11.58,14.63,28.39,MID,10.00,30.53,-20.53,3344.821,-3.327,27.300,21.790,1.2529,EXPAND,10.42,LOW,14.43,22.38,-7.96,6,UP,55.410,67.443,15.72,17.34,18.98,DN,PD,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.460,33.150,3.460,35.040,3.460,41.080,3.460,48.240,1,41,48
